,ex_date,split_factor
1126,20040526000000,1.2
1127,20060511000000,1.3199999999999998
1128,20070702000000,1.2
1129,20080602000000,1.2
1130,20110707000000,1.8
1131,19961227000000,2.0
1132,19990907000000,1.8
1133,20000516000000,1.2
1134,20010523000000,1.19298
1135,20010924000000,1.5
1136,20020612000000,1.15
1137,20051109000000,1.3199999999999998
1138,20100412000000,2.0
1139,19970626000000,2.0
1140,19990811000000,1.2
1141,20060712000000,1.3
1142,20051107000000,1.5
1143,20060424000000,1.5
1144,20070625000000,1.2
1145,20120706000000,1.5
1146,19970911000000,2.0
1147,20041015000000,1.5
1148,20051027000000,1.25
1149,20150602000000,2.0
1150,20150924000000,2.5
1151,19970521000000,1.2
1152,19981006000000,2.0
1153,20010730000000,1.4
1154,20080715000000,1.6
1155,20150430000000,1.4
1156,20160510000000,1.48
1157,19970131000000,1.8
1158,19970529000000,1.1
1159,20020816000000,1.2
1160,20040604000000,1.6
1161,20060831000000,1.5
1162,20060919000000,1.2
1163,19980709000000,1.7690000000000001
1164,19990415000000,1.8
1165,20000609000000,1.5
1166,20031024000000,1.2
1167,20091124000000,1.1
1168,19980409000000,1.7
1169,20050607000000,1.2
1170,20051122000000,1.35
1171,19970527000000,2.0
1172,19980929000000,1.8
1173,19990909000000,1.5
1174,20000912000000,1.5
1175,20060406000000,1.8
1176,19970228000000,2.0
1177,19970717000000,1.3
1178,20010525000000,1.5
1179,20020603000000,1.2
1180,20040408000000,1.3
1181,20050729000000,1.2
1182,20080225000000,1.33
1183,20100514000000,1.15
1184,19970430000000,1.3
1185,19970729000000,1.7
1186,20130410000000,2.0
1187,19980223000000,1.3
1188,20060926000000,1.3
1189,20120615000000,1.5
1190,20150427000000,2.0
1191,20180716000000,1.4
1192,20190717000000,1.4
1193,19970627000000,1.5
1194,19990512000000,1.2
1195,20010406000000,1.8
1196,20070329000000,1.3045
1197,20100630000000,1.5
1198,20110428000000,1.5
1199,20120525000000,1.5
1200,20150526000000,1.25
1201,19961227000000,2.0
1202,19980911000000,2.0
1203,20010605000000,1.5
1204,20060308000000,1.27
1205,20060711000000,1.5
1206,20080714000000,1.5
1207,20090603000000,1.5
1208,20100713000000,1.5
1209,20150703000000,2.0
1210,19970310000000,1.8
1211,19970826000000,1.0833
1212,19980407000000,1.4
1213,19990702000000,1.4
1214,20020626000000,1.5
1215,20030428000000,1.8
1216,20040706000000,1.3
1217,20051212000000,1.3
1218,20080520000000,1.4
1219,19970508000000,2.0
1220,19970606000000,1.1
1221,20060824000000,1.6
1222,20150429000000,3.0
1223,19970603000000,1.8
1224,20020730000000,1.15
1225,20030624000000,1.6
1226,20090721000000,1.6
1227,19970506000000,1.35
1228,19990331000000,1.3
1229,20061026000000,1.691
1230,20180702000000,1.4
1231,19970106000000,2.0
1232,19980416000000,1.8
1233,20040728000000,1.6
1234,20051027000000,1.25
1235,20110727000000,1.7
1236,19970321000000,1.85
1237,19980615000000,1.1
1238,19970430000000,1.4
1239,19981109000000,1.7280926
1240,19970310000000,1.8
1241,19970520000000,1.4
1242,20070119000000,1.15
1243,19970616000000,1.8
1244,19980817000000,1.3
1245,20060901000000,1.6
1246,19970703000000,1.5
1247,20031022000000,1.4
1248,20050621000000,1.2
1249,20051104000000,1.4
1250,20060323000000,1.0714299999999999
1251,20080620000000,1.2
1252,20180615000000,1.3000584
1253,19971104000000,1.2
1254,19980716000000,1.8672173
1255,20061212000000,1.5
1256,20190712000000,1.4
1257,19970331000000,1.5
1258,19980529000000,1.2
1259,20000322000000,1.3
1260,20090123000000,1.35
1261,20090605000000,1.037037
1262,20060808000000,1.1199999999999999
1263,19970428000000,2.0
1264,19990512000000,1.4
1265,20060220000000,1.387
1266,20070406000000,2.0
1267,20080613000000,1.4
1268,20100601000000,1.9
1269,20060616000000,1.124
1270,20080520000000,1.5
1271,20140604000000,1.5
1272,20180612000000,1.4
1273,19970416000000,2.0
1274,19990616000000,1.6
1275,20140714000000,3.0
1276,19970513000000,1.3
1277,20010517000000,1.4910700000000001
1278,20020628000000,1.4
1279,20070419000000,1.9
1280,19970728000000,1.2
1281,19990413000000,1.4
1282,20060717000000,1.1
1283,20100419000000,2.0
1284,20100916000000,1.6
1285,20130514000000,1.9
1286,20150921000000,2.5
1287,19970723000000,2.0
1288,19991015000000,1.7
1289,20070215000000,1.6800000000000002
1290,20160426000000,2.0
1291,19970707000000,1.3
1292,19980420000000,1.7
1293,19980423000000,1.7
1294,20000905000000,2.0
1295,20010828000000,1.7
1296,20060731000000,1.3199999999999998
1297,20190705000000,1.3
1298,19970714000000,1.5
1299,19990318000000,1.8
1300,20020827000000,1.1
1301,20041230000000,2.0
1302,20060123000000,1.3199999999999998
1303,20080421000000,2.0
1304,19970310000000,1.5
1305,19970611000000,1.35
1306,20060713000000,1.34
1307,20060713000000,1.8
1308,19970626000000,1.2
1309,20000517000000,1.8
1310,20060718000000,1.27
1311,20110616000000,1.5
1312,19970715000000,2.0
1313,20000602000000,1.25
1314,20010611000000,1.5
1315,20060828000000,1.3
1316,19970703000000,1.2
1317,20041013000000,1.6
1318,20060529000000,1.2
1319,20070608000000,1.2
1320,20120628000000,1.5
1321,19970522000000,2.0
1322,19980928000000,1.8
1323,19991011000000,2.0
1324,20000524000000,1.6
1325,20061016000000,1.23
1326,19970702000000,1.15
1327,19980520000000,1.1
1328,20000417000000,1.8
1329,20020529000000,1.65
1330,20060124000000,1.3199999999999998
1331,20120711000000,1.3
1332,20150707000000,1.8
1333,19970513000000,2.0
1334,20060522000000,1.3
1335,20100512000000,1.5
1336,20160512000000,1.8
1337,19970617000000,1.3
1338,19980507000000,1.3
1339,20010613000000,1.1757594
1340,20020820000000,1.1
1341,20070827000000,2.02222
1342,20090626000000,1.1
1343,20140416000000,2.0
1344,20051226000000,1.3800000000000001
1345,20080314000000,2.0
1346,19970617000000,1.3
1347,19980522000000,1.6
1348,19970930000000,1.5
1349,19990505000000,1.6
1350,20010607000000,1.5210000000000001
1351,20100330000000,1.27
1352,19970915000000,2.0
1353,20000829000000,1.8
1354,20051227000000,1.3
1355,20060307000000,1.3
1356,20070216000000,2.0
1357,20080229000000,1.5
1358,20100319000000,1.5
1359,19970703000000,2.0
1360,20061009000000,1.5
1361,19970626000000,1.1
1362,19971029000000,1.6
1363,19980612000000,1.2
1364,19981103000000,1.580219
1365,20060316000000,1.3599999999999999
1366,20140612000000,2.0
1367,19970619000000,1.1
1368,20030528000000,1.5
1369,20131231000000,1.2290623
1370,19970612000000,1.4
1371,20010710000000,1.3
1372,20051114000000,1.3
1373,19990625000000,1.6
1374,20060322000000,1.35
1375,20090603000000,1.3
1376,19970819000000,1.8
1377,19981029000000,1.5
1378,20060804000000,1.3199999999999998
1379,19980713000000,1.3
1380,20060728000000,1.5
1381,19970514000000,2.0
1382,20030430000000,2.0
1383,20060210000000,1.35
1384,20160622000000,2.0
1385,20010301000000,1.8
1386,20060329000000,1.28
1387,19970707000000,1.3
1388,20061124000000,1.27
1389,20070330000000,1.35
1390,20120327000000,2.0
1391,20180524000000,1.4
1392,19970801000000,1.8
1393,20060710000000,1.2
1394,20140827000000,2.0
1395,19980525000000,1.4
1396,20010529000000,1.5209
1397,20060608000000,1.28
1398,19970815000000,1.5
1399,20000609000000,1.6
1400,20030619000000,1.3
1401,20051221000000,1.55
1402,20080728000000,1.6
1403,19980217000000,1.8
1404,20010525000000,1.4
1405,20060901000000,1.3800000000000001
1406,19970731000000,1.3
1407,19990701000000,1.5
1408,20060407000000,1.3
1409,20120524000000,1.5
1410,20170418000000,2.0
1411,20180528000000,1.2
1412,19971119000000,1.9
1413,19990528000000,1.2
1414,20060327000000,1.33
1415,20071008000000,2.0
1416,20140523000000,2.0
1417,20000526000000,1.8
1418,20060214000000,1.33
1419,20100421000000,1.2
1420,20190521000000,1.3
1421,19980616000000,1.6
1422,20060818000000,1.3
1423,20070608000000,1.3
1424,19970717000000,1.2
1425,20020626000000,1.3
1426,20061127000000,1.1
1427,20160624000000,2.0
1428,20030917000000,1.5
1429,20050720000000,1.6
1430,20050818000000,1.35
1431,19980513000000,1.3
1432,20010518000000,1.6
1433,20110627000000,1.6
1434,20160603000000,1.3
1435,19970731000000,1.2
1436,19980622000000,1.3
1437,20080917000000,1.9
1438,20090605000000,1.2
1439,20110705000000,1.2
1440,20150716000000,1.3
1441,19970926000000,1.3
1442,19990531000000,1.5
1443,20021016000000,1.5
1444,20040611000000,1.8
1445,20060607000000,1.28
1446,20030710000000,1.5
1447,20070305000000,1.45
1448,20140428000000,2.0
1449,19990519000000,1.5
1450,20070905000000,1.08
1451,20130606000000,2.0
1452,20170616000000,1.8
1453,19970819000000,2.0
1454,20000522000000,1.2
1455,20060413000000,1.3
1456,20080417000000,1.07551
1457,20030610000000,1.2
1458,20040609000000,1.5
1459,20050719000000,1.5
1460,20051130000000,1.42
1461,20110620000000,1.2
1462,19970930000000,1.5
1463,20000920000000,1.3
1464,20060509000000,1.3199999999999998
1465,20160624000000,2.0
1466,20010524000000,1.3
1467,20020708000000,1.3
1468,20030520000000,1.2
1469,20060612000000,1.0699999999999998
1470,20070619000000,2.0
1471,20071030000000,1.2
1472,20170523000000,1.5
1473,19980422000000,1.5
1474,20050413000000,1.5
1475,20060516000000,1.27
1476,20120607000000,2.0
1477,19980429000000,1.3
1478,20000511000000,2.0
1479,20070323000000,1.6600000000000001
1480,20080312000000,1.6
1481,19970807000000,1.6
1482,19981005000000,1.3
1483,19990601000000,1.5
1484,20000307000000,1.5
1485,19980622000000,1.6
1486,20060717000000,1.285
1487,19980525000000,1.1
1488,20030604000000,1.3
1489,20090730000000,1.3
1490,20190705000000,2.0
1491,20081205000000,1.406505
1492,20090417000000,1.05
1493,20100429000000,1.0133535999999999
1494,20180622000000,1.5
1495,20190627000000,1.2
1496,19990608000000,1.7
1497,20000907000000,1.7
1498,20060418000000,1.9
1499,19990521000000,2.0
1500,20060428000000,1.35
1501,20070521000000,1.2
1502,19980814000000,1.3
1503,20060421000000,1.35
1504,19980702000000,1.2
1505,19990528000000,1.8
1506,20060215000000,1.25
1507,20070705000000,1.5
1508,20130621000000,2.0
1509,20140530000000,1.3
1510,19981008000000,1.7
1511,20060605000000,1.1800000000000002
1512,20080514000000,1.5
1513,20150515000000,2.0
1514,20000905000000,2.0
1515,20110809000000,1.2
1516,20120606000000,2.5
1517,20160531000000,1.5
1518,19980519000000,1.5
1519,20000927000000,1.3
1520,20060410000000,1.6600000000000001
1521,19980729000000,1.2
1522,19990602000000,1.7
1523,20020709000000,1.6
1524,20060714000000,1.35
1525,20130607000000,1.3
1526,20150507000000,1.7
1527,19990521000000,1.7
1528,20000606000000,1.4685190000000001
1529,20060904000000,1.2
1530,20061107000000,1.5
1531,19980424000000,1.4
1532,20060412000000,1.31
1533,20080421000000,1.2
1534,20060606000000,1.35
1535,20180727000000,1.3
1536,19980515000000,1.1
1537,19990415000000,1.3
1538,20040609000000,1.6
1539,20070108000000,1.7
1540,20110922000000,1.2
1541,19971017000000,1.6
1542,19990609000000,1.6
1543,20040715000000,1.5
1544,20060607000000,1.25
1545,20090619000000,1.1
1546,20110712000000,1.2
1547,20160617000000,2.0
1548,19980430000000,1.65
1549,20060328000000,1.125
1550,20060615000000,1.6
1551,20080512000000,1.4
1552,19970919000000,1.8
1553,20060925000000,1.46
1554,20070803000000,1.3
1555,20080825000000,1.3
1556,20090612000000,1.2561653
1557,20150618000000,1.4
1558,20060315000000,1.34
1559,19990401000000,1.9
1560,20060210000000,1.6510000000000002
1561,20080417000000,1.1
1562,20120416000000,1.5
1563,19980605000000,1.2
1564,19980615000000,1.4
1565,19990318000000,1.4
1566,20000406000000,1.5
1567,20011115000000,1.6
1568,19970924000000,2.0
1569,20010525000000,1.5
1570,19971015000000,2.0
1571,19980826000000,1.2
1572,20030626000000,1.3
1573,20040708000000,1.5
1574,20051230000000,1.3199999999999998
1575,20060425000000,1.3
1576,19991027000000,1.5
1577,20050517000000,1.6
1578,20060509000000,1.25
1579,20090518000000,2.2
1580,19990429000000,1.1946661
1581,20000606000000,1.5
1582,20120705000000,2.0
1583,19981112000000,1.8
1584,19980922000000,1.6
1585,20000921000000,1.4
1586,20060516000000,1.3199999999999998
1587,20080606000000,1.2
1588,20140619000000,1.8
1589,19990610000000,1.25
1590,20020423000000,1.3
1591,20051110000000,1.3
1592,20060922000000,1.5
1593,20070521000000,1.056
1594,20100514000000,1.3
1595,20140623000000,1.5
1596,19990426000000,1.2
1597,20000515000000,1.15
1598,20070212000000,1.5
1599,19971107000000,1.8
1600,20060406000000,2.10216
1601,19980108000000,2.0
1602,20060512000000,1.4903
1603,19980617000000,1.5
1604,20071227000000,1.1199999999999999
1605,20140709000000,2.0
1606,19970909000000,1.95
1607,19980923000000,1.6
1608,20010419000000,1.4
1609,20060403000000,1.3900000000000001
1610,19990526000000,1.5
1611,20020607000000,2.0
1612,20060629000000,1.2
1613,20150611000000,2.0
1614,19980703000000,1.1
1615,20060420000000,1.501
1616,20100413000000,1.6
1617,20110318000000,1.4
1618,20000316000000,2.0
1619,20070209000000,1.9
1620,19980422000000,1.7
1621,20060809000000,1.3
1622,20150521000000,1.5
1623,20190529000000,1.3
1624,19990531000000,1.2
1625,20011019000000,1.5
1626,20060221000000,1.3199999999999998
1627,20060608000000,1.2
1628,20080328000000,1.3
1629,20100329000000,1.3
1630,20110418000000,1.3
1631,20130422000000,1.1
1632,20150528000000,1.1199999999999999
1633,20180410000000,1.3
1634,20190509000000,1.1
1635,19980805000000,1.8
1636,20060612000000,1.33
1637,20190424000000,1.4
1638,20030519000000,2.0
1639,20040601000000,1.5
1640,20060629000000,1.1199999999999999
1641,20170619000000,1.5
1642,19980717000000,2.0
1643,20040423000000,2.0
1644,20050321000000,2.0
1645,20060227000000,1.3
1646,19990603000000,1.6
1647,20060307000000,1.3
1648,20160513000000,2.0
1649,19981201000000,1.2
1650,19991105000000,1.2
1651,19991207000000,1.3
1652,20010605000000,1.2
1653,20040528000000,1.2
1654,20060912000000,1.4
1655,19980601000000,1.3
1656,20061013000000,1.3
1657,20170626000000,2.0
1658,20180801000000,1.3000595000000001
1659,20190718000000,1.2
1660,20060427000000,1.3800000000000001
1661,20060816000000,1.5
1662,19980519000000,1.5
1663,20080111000000,1.2
1664,19990615000000,1.4
1665,20060411000000,1.33
1666,19980804000000,1.4
1667,19991224000000,1.44
1668,20010528000000,1.3
1669,20060802000000,1.35
1670,20110418000000,2.0
1671,20160614000000,2.0
1672,19980724000000,1.5
1673,20011210000000,1.3
1674,20060808000000,1.54092
1675,20060529000000,1.5446199999999999
1676,20130521000000,2.0
1677,20090225000000,1.4460000000000002
1678,19990531000000,1.1
1679,19990907000000,1.8
1680,20000607000000,1.3
1681,20020523000000,1.16
1682,20040512000000,1.15
1683,20050628000000,1.2
1684,20060109000000,1.6709
1685,20060711000000,1.1
1686,20080624000000,1.1
1687,20040520000000,1.5
1688,20060523000000,1.3199999999999998
1689,20070426000000,1.6
1690,20080530000000,1.15
1691,20110715000000,1.3
1692,20060721000000,1.26
1693,20120605000000,1.5
1694,20151020000000,1.5
1695,20001121000000,1.4
1696,20010227000000,1.3
1697,20020319000000,1.35
1698,20150427000000,2.0
1699,19980708000000,1.8
1700,20031017000000,1.3
1701,20060601000000,1.3
1702,20100625000000,1.5
1703,20110622000000,1.5
1704,20170705000000,1.5
1705,19980922000000,1.1
1706,19990528000000,1.2
1707,20000509000000,1.2
1708,20020516000000,1.2
1709,20050708000000,1.1
1710,20060714000000,1.3
1711,20060731000000,1.28
1712,20080416000000,1.1
1713,20110517000000,1.2
1714,20180509000000,1.5
1715,19990504000000,1.8
1716,20060601000000,1.3599999999999999
1717,20170524000000,1.5
1718,20050627000000,1.2
1719,20051229000000,1.3199999999999998
1720,20100604000000,2.0
1721,19980428000000,1.6
1722,20060418000000,1.26
1723,20060608000000,2.0
1724,20080711000000,1.5
1725,20060313000000,1.3599999999999999
1726,20110125000000,2.0
1727,19990628000000,1.2
1728,20060828000000,1.6
1729,19970908000000,2.0
1730,19990601000000,1.5
1731,20070328000000,1.5485
1732,20110628000000,1.1
1733,20140613000000,1.1
1734,20150610000000,1.05
1735,20160623000000,1.05
1736,20170606000000,1.05
1737,19991012000000,1.5
1738,20051205000000,1.3199999999999998
1739,20050530000000,1.4784655
1740,20060322000000,1.3
1741,19990518000000,1.5
1742,20030822000000,1.2
1743,20060307000000,1.34
1744,20070521000000,1.3
1745,20081008000000,1.5
1746,19980923000000,1.6
1747,20060320000000,1.35
1748,20070327000000,1.08
1749,19990608000000,1.3
1750,20060210000000,1.25
1751,20070524000000,1.1
1752,20080926000000,1.8
1753,20120509000000,1.2
1754,20140527000000,1.3
1755,20180529000000,1.4
1756,19990716000000,1.2
1757,19980604000000,1.42
1758,20001009000000,1.2
1759,20051230000000,1.2
1760,20000613000000,1.9090909
1761,20041020000000,1.6
1762,20060905000000,1.26
1763,20070404000000,2.0
1764,20080414000000,1.8
1765,20010510000000,1.5
1766,20060411000000,1.34
1767,20080527000000,1.8
1768,20001016000000,1.1538460000000001
1769,20040525000000,1.2
1770,20050427000000,1.3
1771,20050823000000,1.4
1772,20060421000000,2.0
1773,19990702000000,1.4
1774,20070413000000,1.44
1775,20021009000000,2.0
1776,20060519000000,1.3
1777,20070508000000,1.5
1778,20080505000000,1.45
1779,20090506000000,1.3
1780,20060220000000,1.18227
1781,20090526000000,1.6
1782,20100527000000,1.3
1783,20160225000000,3.0
1784,20000426000000,1.2
1785,20010307000000,1.6
1786,20060206000000,1.3050000000000002
1787,20080520000000,1.5
1788,19970918000000,1.3
1789,20071019000000,1.3
1790,20080527000000,2.0
1791,20160308000000,3.5
1792,19980513000000,2.0
1793,20000524000000,1.37209
1794,20060206000000,1.35
1795,20080523000000,2.0
1796,20160729000000,2.5
1797,19980915000000,2.0
1798,20050524000000,1.2
1799,20100806000000,1.6
1800,20110526000000,1.2
1801,20120710000000,1.1
1802,20140604000000,1.25
1803,20150526000000,1.5
1804,20160517000000,1.3
1805,20010410000000,1.18378
1806,20020419000000,1.6
1807,20030423000000,1.3
1808,20041021000000,1.2775
1809,20060112000000,1.34
1810,20110304000000,1.5
1811,20000607000000,1.3
1812,20060630000000,1.3
1813,20180504000000,1.4
1814,20070115000000,1.8
1815,20010517000000,1.4
1816,20030725000000,1.1
1817,20070319000000,1.3
1818,20090527000000,1.3
1819,20160705000000,1.3
1820,20190718000000,1.3
1821,19990928000000,1.5
1822,20010904000000,1.7
1823,20020418000000,1.3
1824,20030416000000,1.2
1825,20040413000000,2.0
1826,20060331000000,1.17
1827,20070508000000,1.4
1828,20000406000000,1.2
1829,20030610000000,1.6
1830,20060210000000,1.3699999999999999
1831,20150512000000,1.3
1832,20050624000000,1.2
1833,20051027000000,1.35
1834,20190527000000,1.3
1835,19990513000000,1.3
1836,20020617000000,1.5
1837,20060704000000,1.2
1838,20080505000000,1.5
